,coachella_sentiment,text,polarity,clean_text
1112,positive,Just found out that Axwell^Ingrosso are in the #Coachella2015 lineup @NadiaRx _Ù÷± http://t.co/NkQWPXZS9D,2,Just found out that Axwell Ingrosso are in the Coachella lineup
1113,positive,I can't wait to be the desert again _Ù_Û_ÙÎµ #Coachella2015,2,I can't wait to be the desert again Coachella
1114,positive,Oh my lord! #Coachella2015 is going to be amazing!,2,Oh my lord! Coachella is going to be amazing!
1115,positive,I really want to go to #Coachella2015 but I really don't want to dress like a god damn moron for a weekend. #conundrums,2,I really want to go to Coachella but I really don't want to dress like a god damn moron for a weekend. conundrums
1116,positive,#MUSIC lovers. @coachella 2015 LINEUP IS HERE: http://t.co/ipHNqHCiBA @Drake @LykkeLi @acdc @Hozier &amp; so many more! #Coachella2015,2,MUSIC lovers. LINEUP IS HERE amp so many more! Coachella
1117,positive,Okay!! Really Need to plan the trip to #Coachella2015 this year!! Who's in?! Wanna see @ISO50 #MusicFestivals http://t.co/HVq363E7oT,2,Okay!! Really Need to plan the trip to Coachella this year!! Who's in?! Wanna see MusicFestivals
1118,positive,@DesisaurusRexx I think I'm gonna keep my ticket _Ù÷ _ÙÔÛ _Ù_÷ #Coachella2015,2,I think I'm gonna keep my ticket Coachella
1119,positive,How do I Coachella and respect my wallet at the same time I gotta know ÛÏ@Forever21: The lineup is here #Coachella2015 http://t.co/YhqogEKjH6,2,How do I Coachella and respect my wallet at the same time I gotta know The lineup is here Coachella
1120,positive,Can we all take a moment to really appreciate the #Coachella2015 line up please? #FOMO #thattimeofyearagain,2,Can we all take a moment to really appreciate the Coachella line up please? FOMO thattimeofyearagain
1121,positive,And the sadness starts _Ù÷__ÙÓÇ #Coachella2015 http://t.co/wHnmunQKIO,2,And the sadness starts Coachella
1122,positive,#Coachella2015 Im with it!!!!!!!!!!!!,2,Coachella Im with it!!!!!!!!!!!!
1123,positive,Would be awesome to go to #Coachella2015 _ÙªÎ,2,Would be awesome to go to Coachella
1124,positive,"RT @ColeWorld_99: Counting down the days boys, @STARR_POWER_ @Gus_F94 #Coachella2015 http://t.co/73raE9UziF",2,Counting down the days boys Coachella
1125,positive,Beyond stoked right now! #Coachella2015 http://t.co/TQpNZNFvdC,2,Beyond stoked right now! Coachella
1126,positive,RT @mynameisblanket: Haven't been to music festival before but if I were to go it would be this year #Coachella2015,2,Haven't been to music festival before but if I were to go it would be this year Coachella
1127,positive,Having good music taste &amp; being broke is not fun after seeing this lineup... #Coachella2015,2,Having good music taste amp being broke is not fun after seeing this lineup... Coachella
1128,positive,am i too old to go to #Coachella2015 ?,2,am i too old to go to Coachella ?
1129,positive,RT @vanessafranko: I am going to go ahead and call @TheRyanAdams as the sunset set on Outdoor at @coachella #Coachella2015,2,I am going to go ahead and call as the sunset set on Outdoor at Coachella
1130,positive,I am going to go ahead and call @TheRyanAdams as the sunset set on Outdoor at @coachella #Coachella2015,2,I am going to go ahead and call as the sunset set on Outdoor at Coachella
1131,positive,RT @LanceMartell: XO Til We Overbroke #Coachella2015,2,XO Til We Overbroke Coachella
1132,positive,Hey every1 here's the full official #Coachella2015 line up looking forward to seeing @Msldemarco all 3 days! http://t.co/KcQMfaTNeI,2,Hey every here's the full official Coachella line up looking forward to seeing all days!
1133,positive,Weeknd y Drake en #Coachella2015_Ù÷±_Ù÷__Ù÷_Ù÷_Ù÷_Ù÷_Ù÷,2,Weeknd y Drake en Coachella
1134,positive,ÛÏ@AniCaribbean: That #Coachella2015 lineup tho http://t.co/nyj8v0p1PNÛac/dc Ï_,2,That Coachella lineup tho
1135,positive,I wish someone would buy me tickets to #Coachella2015.,2,I wish someone would buy me tickets to Coachella .
1136,positive,Sooooo excited for #Coachella2015 @AbbyJoRudling http://t.co/QzTjlR97uO,2,Sooooo excited for Coachella
1137,positive,This is legendary #Coachella2015 http://t.co/IpEYxiiQkj,2,This is legendary Coachella
1138,positive,This @coachella lineup is awesome! Plus @Drake on Sunday _Ù÷__Ù÷µ http://t.co/2X8TM7Y5Hm #coachellalineup #Coachella2015 #coachella #musicfestival,2,This lineup is awesome! Plus on Sunday coachellalineup Coachella coachella musicfestival
1139,positive,RT @KatieCarlton7: Someone take me plz _Ù÷_Ù÷© #Coachella2015 http://t.co/eyGvJJTmXr,2,Someone take me plz Coachella
1140,positive,In other News... I'm going to #Coachella2015,2,In other News... I'm going to Coachella
1141,positive,#JackWhite &amp; @Hozier playing @coachella same day?! Not sure if I can handle that much awesomeness in one day. So excited. #Coachella2015,2,JackWhite amp playing same day?! Not sure if I can handle that much awesomeness in one day. So excited. Coachella
1142,positive,#Coachella2015 IS GOING TO BE LIT,2,Coachella IS GOING TO BE LIT
1143,positive,whoaÛ_. http://t.co/9cR4EZfeR0 #Coachella2015 #wishlist #2broke #coachellalineup,2,whoa . Coachella wishlist broke coachellalineup
1144,positive,TOO HYPE FOR #Coachella2015 _ÙÓ´_ÙÓ´_ÙÓ´ÛÏ@MigosATL: http://t.co/GY7EdxelTeÛ,2,TOO HYPE FOR Coachella
1145,positive,I can't breath _Ù÷_ #Coachella2015,2,I can't breath Coachella
1146,positive,So I am excited to see J.E.S.&amp;S. at #coachella2015 though,2,So I am excited to see J.E.S. amp. at coachella though
1147,positive,#Coachella2015 ready _Ù_ä_Ù_ä http://t.co/Ea2brmeMjY,2,Coachella ready
1148,positive,I was trying to log onto my bank acct &amp; I started typing drake _Ù÷â_Ù÷âI need to calm down @coachella got me like _Ù÷__ÙÕÄ #Coachella2015,2,I was trying to log onto my bank acct amp I started typing drake I need to calm down got me like Coachella
1149,positive,"The lineup is out, time to start my research. #Coachella2015",2,The lineup is out time to start my research. Coachella
1150,positive,major grodiness is going down in Indio when The Weeknd plays at #Coachella2015 #doubleentendre,2,major grodiness is going down in Indio when The Weeknd plays at Coachella doubleentendre
1151,positive,"I really wanted to go to @coachella but then I remembered I lived in the UK and I am poor _Ù÷´

#Coachella2015",2,I really wanted to go to but then I remembered I lived in the UK and I am poor Coachella
1152,positive,Omg I'm so effin excited to see Belle &amp; Sebastian!!! @bellesglasgow #Coachella2015,2,Omg I'm so effin excited to see Belle amp Sebastian!!! Coachella
1153,positive,Wanna go to Coachella soo bad #Coachella2015,2,Wanna go to Coachella soo bad Coachella
1154,positive,RT @yahbishcourts_: Finally it's up!!! Can't wait!!! _Ù÷_Ù÷_Ù÷ #Coachella2015 http://t.co/kpK5Eingzw,2,Finally it's up!!! Can't wait!!! Coachella
1155,positive,AC/DC headlining coachella!! Awesome! #ACDC #Coachella2015,2,AC DC headlining coachella!! Awesome! ACDC Coachella
1156,positive,"Gotta check out the #Coachella2015 line up, hope to find some new stuff!!",2,Gotta check out the Coachella line up hope to find some new stuff!!
1157,positive,@Ofiki10 I know only a couple of performers on #Coachella2015 but AC/DC what matters. Can care less about everyone else,2,I know only a couple of performers on Coachella but AC DC what matters. Can care less about everyone else
1158,positive,"RT @CharlotteAbotsi: #Coachella lineup looking LIT. I'm so excited, I'm in there. #Coachella2015 http://t.co/PArAC0XSpx",2,Coachella lineup looking LIT. I'm so excited I'm in there. Coachella
1159,positive,#Coachella #Coachella2015 @kjptweets: http://t.co/j1bkZdiRaJ 2015 coachella lineup!,2,Coachella Coachella coachella lineup!
1160,positive,Congrats on Coachella 2015!! See you there! @thebadsuns #Coachella2015,2,Congrats on Coachella !! See you there! Coachella
1161,positive,Can't wait to be back at my favorite place on Earth! #Coachella2015 http://t.co/b3noFuNON8,2,Can't wait to be back at my favorite place on Earth! Coachella
1162,positive,Who's down for #Coachella2015 ?,2,Who's down for Coachella ?
1163,positive,Brand new &amp; Florence in the same day..... #Coachella2015 I _ÙÕÏ you,2,Brand new amp Florence in the same day..... Coachella I you
1164,positive,"AC/DC, Tyler The Creator, Drake, And Jack White all headlining this year's #Coachella2015 . Really debating on going.",2,AC DC Tyler The Creator Drake And Jack White all headlining this year's Coachella . Really debating on going.
1165,positive,#Coachella2015 is going to be awesome! ÏÎ_Ù_¦,2,Coachella is going to be awesome!
1166,positive,omg i wanna go so bad #Coachella2015 http://t.co/pPbQaictJT,2,omg i wanna go so bad Coachella
1167,positive,"#Coachella2015 lineup starts with #ACDC ! ! !
#WishIWereInCalifornia",2,Coachella lineup starts with ACDC ! ! ! WishIWereInCalifornia
1168,positive,#Coachella2015 full lineup is OUT &amp; it's HOT! #ohgirl | 102.3 THE BEAT http://t.co/zqA7pf1xTv,2,Coachella full lineup is OUT amp it's HOT! ohgirl THE BEAT
1169,positive,But yea im excited for #Coachella2015 man.,2,But yea im excited for Coachella man.
1170,positive,I'd kill a man to go to coachella this year. #Coachella2015,2,I'd kill a man to go to coachella this year. Coachella
1171,positive,"war on drugs, the cribs, tame impala, ac/dc, Interpol, alt j, Alabama shakes, the Orwells, Belle &amp; Sebastian YASSS COACHELLA #Coachella2015",2,war on drugs the cribs tame impala ac dc Interpol alt j Alabama shakes the Orwells Belle amp Sebastian YASSS COACHELLA Coachella
1172,positive,"RT @klarize: Not gonna lie, the name that piqued my interest was Steely Dan. #Coachella2015",2,Not gonna lie the name that piqued my interest was Steely Dan. Coachella
1173,positive,I want to goooo to coachella so bad! #Coachella2015  http://t.co/kQwXTisx7s can I go? _Ù÷__Ù÷__Ù÷_,2,I want to goooo to coachella so bad! Coachella can I go?
1174,positive,Sooo ACDC is headlining #Coachella2015 _Ù÷±I wonder if that would fall under an excused absence from PA school #rockorbust,2,Sooo ACDC is headlining Coachella I wonder if that would fall under an excused absence from PA school rockorbust
1175,positive,@SashaDRobinson He @OVOJosh was probably the same genius that booked @SteelyDanSays to open 4 @acdc  during #Coachella2015,2,He was probably the same genius that booked to open during Coachella
1176,positive,*chelsea peretti surfer voice* ok but like...how can we create a lineup that will attract more frat boiz this year? #Coachella2015,2,chelsea peretti surfer voice ok but like...how can we create a lineup that will attract more frat boiz this year? Coachella
1177,positive,@Drake is closing @coachella!!! Maybe I shouldn't sell my ticket _Ù÷ #Coachella2015 #coachellalineup,2,is closing !!! Maybe I shouldn't sell my ticket Coachella coachellalineup
1178,positive,Officially starting to plan my very first trip to California in April to see @Sarah_Weathers! #Coachella2015 I'm comin for ya! #California,2,Officially starting to plan my very first trip to California in April to see ! Coachella I'm comin for ya! California
1179,positive,Okay im a little liar the lineup is growing on me now. #Coachella2015,2,Okay im a little liar the lineup is growing on me now. Coachella
1180,positive,"Well that's a curveball!'@freep: AC/DC, Jack White, Drake to headline #Coachella http://t.co/FYegqTcgIb @Drake @coachella #Coachella2015Û",2,Well that's a curveball!' AC DC Jack White Drake to headline Coachella Coachella
1181,positive,RT @fixation_photo: Congrats to my @bixelboys for making this huge lineup. You guys are such an inspiration_Ùª_ü #FREELIFE #Coachella2015 httÛ_,2,Congrats to my for making this huge lineup. You guys are such an inspiration FREELIFE Coachella htt
1182,positive,"#Coachella2015 and reaches, and arrives!!! que emocionante....",2,Coachella and reaches and arrives!!! que emocionante....
1183,positive,#Coachella2015 #weekendone #Coachella #excited brandnewrock champagnepapi @marinasdiamonds http://t.co/GnHyuUUKi3,2,Coachella weekendone Coachella excited brandnewrock champagnepapi
1184,positive,RT @trancepantss: If anyone is selling their weekend one ticket for under $400 let me know please. thank you. #Coachella2015,2,If anyone is selling their weekend one ticket for under let me know please. thank you. Coachella
1185,positive,Whose excited for coachella?? :)))) _ÙªÎ#Coachella2015 http://t.co/yVbz7DBz4C,2,Whose excited for coachella?? Coachella
1186,positive,"Every day it grows a little harder to not whip out ""I told you so""s RE: Drake bein the bes. People are coming round.
#haters
#Coachella2015",2,Every day it grows a little harder to not whip out I told you so s RE Drake bein the bes. People are coming round. haters Coachella
1187,positive,Hope i am able to make it to #Coachella2015,2,Hope i am able to make it to Coachella
1188,positive,Someone go with me!! #Coachella2015 http://t.co/BBBGfzR3cx,2,Someone go with me!! Coachella
1189,positive,"I don't care much for the other nights, I just wanna see AC/DC #Coachella2015 #Coachella",2,I don't care much for the other nights I just wanna see AC DC Coachella Coachella
1190,positive,The #Coachella2015 lineup is insane. @theweeknd AND @alt_J on day 2?! Guess you'll all know where I'll be on April 11th...,2,The Coachella lineup is insane. AND on day ?! Guess you'll all know where I'll be on April th...
1191,positive,Just found out that @badreligion will play at @coachella Now I definitively have to go! #Coachella #coachellalineup #Coachella2015,2,Just found out that will play at Now I definitively have to go! Coachella coachellalineup Coachella
1192,positive,@coachella interesting line up! I can't wait to make some memories and forget my troubles in the desert! #Coachella2015 #dreamingofthedesert,2,interesting line up! I can't wait to make some memories and forget my troubles in the desert! Coachella dreamingofthedesert
1193,positive,RT @PROJECTCLUBLA: So our day just got better w/ the @coachella lineup announcement _ÙÔ_ÙÔ Who do you want to see? #Coachella2015 #Coachella htÛ_,2,So our day just got better w the lineup announcement Who do you want to see? Coachella Coachella ht
1194,positive,Somebody get me to #Coachella2015 and I'll be forever grateful.,2,Somebody get me to Coachella and I'll be forever grateful.
1195,positive,Who wants to go to #Coachella2015,2,Who wants to go to Coachella
1196,positive,Some of my pictures from last year! Can't wait to get even better images for this year @coachella #Coachella2015 http://t.co/Uwje15GG4A,2,Some of my pictures from last year! Can't wait to get even better images for this year Coachella
